node_number,level,idx,priority,d_exec_t,c_exec_t,period,isSource,isSink,parent,child
1,0,1,6,0.11,20.0,1000.0,True,False,[],"[1, 2]"
2,1,1,5,0.3,28.0,4.9,False,False,[0],"[3, 4, 5, 10]"
3,1,2,15,0.24,16.0,7.4,False,False,[0],[13]
4,2,1,14,0.27,11.0,10.7,False,False,[1],[7]
5,2,2,4,0.28,18.0,8.6,False,False,[1],[6]
6,2,3,13,0.19,18.0,3.3,False,False,[1],[7]
7,3,1,3,0.22,36.0,8.8,False,False,[4],"[8, 9, 12]"
8,4,1,12,0.28,38.0,2.6,False,False,"[5, 3]","[12, 13, 14]"
9,4,2,2,0.12,7.0,6.6,False,False,[6],[12]
10,4,3,11,0.22,24.0,10.1,False,False,[6],[13]
11,5,1,10,0.14,33.0,5.6,False,False,[1],[11]
12,6,1,9,0.14,29.0,5.9,False,False,[10],[13]
13,7,1,1,0.27,31.0,7.7,False,False,"[6, 7, 8]",[15]
14,7,2,8,0.08,7.0,4.1,False,False,"[7, 9, 11, 2]",[15]
15,7,3,7,0.06,34.0,2.1,False,False,[7],[15]
16,8,1,0,0.2,29.0,3.7,False,True,"[12, 13, 14]",[]
